sample_id,genus,abundance,id
sample-202,g__Acinetobacter,0.0,g__Acinetobacter
sample-205,g__Acinetobacter,0.0,g__Acinetobacter
sample-208,g__Acinetobacter,0.0,g__Acinetobacter
sample-211,g__Acinetobacter,0.0,g__Acinetobacter
sample-217,g__Acinetobacter,0.0,g__Acinetobacter
sample-219,g__Acinetobacter,0.0,g__Acinetobacter
sample-221,g__Acinetobacter,0.0,g__Acinetobacter
sample-227,g__Acinetobacter,0.0,g__Acinetobacter
sample-230,g__Acinetobacter,0.0,g__Acinetobacter
sample-252,g__Acinetobacter,0.0,g__Acinetobacter
sample-133,g__Acinetobacter,0.0,g__Acinetobacter
sample-135,g__Acinetobacter,0.0,g__Acinetobacter
sample-155,g__Acinetobacter,0.0,g__Acinetobacter
sample-157,g__Acinetobacter,0.0,g__Acinetobacter
sample-160,g__Acinetobacter,0.0,g__Acinetobacter
sample-165,g__Acinetobacter,0.0,g__Acinetobacter
sample-169,g__Acinetobacter,0.0,g__Acinetobacter
sample-175,g__Acinetobacter,0.0,g__Acinetobacter
sample-185,g__Acinetobacter,0.0,g__Acinetobacter
sample-187,g__Acinetobacter,0.0,g__Acinetobacter
sample-196,g__Acinetobacter,0.0,g__Acinetobacter
sample-204,g__Acinetobacter,0.0,g__Acinetobacter
sample-207,g__Acinetobacter,0.0,g__Acinetobacter
sample-209,g__Acinetobacter,0.0,g__Acinetobacter
sample-213,g__Acinetobacter,0.0,g__Acinetobacter
sample-253,g__Acinetobacter,0.0,g__Acinetobacter
sample-125,g__Acinetobacter,0.0,g__Acinetobacter
sample-136,g__Acinetobacter,0.0,g__Acinetobacter
sample-158,g__Acinetobacter,0.0,g__Acinetobacter
sample-166,g__Acinetobacter,0.0,g__Acinetobacter
sample-170,g__Acinetobacter,0.0,g__Acinetobacter
sample-177,g__Acinetobacter,0.0,g__Acinetobacter
sample-182,g__Acinetobacter,0.0,g__Acinetobacter
sample-188,g__Acinetobacter,0.0,g__Acinetobacter
sample-192,g__Acinetobacter,0.0,g__Acinetobacter
sample-150,g__Acinetobacter,0.0,g__Acinetobacter
sample-151,g__Acinetobacter,0.0,g__Acinetobacter
sample-153,g__Acinetobacter,0.0,g__Acinetobacter
sample-161,g__Acinetobacter,0.0,g__Acinetobacter
sample-164,g__Acinetobacter,0.0,g__Acinetobacter
sample-167,g__Acinetobacter,0.0,g__Acinetobacter
sample-171,g__Acinetobacter,0.0,g__Acinetobacter
sample-179,g__Acinetobacter,0.0,g__Acinetobacter
sample-180,g__Acinetobacter,0.0,g__Acinetobacter
sample-183,g__Acinetobacter,0.0,g__Acinetobacter
sample-189,g__Acinetobacter,0.0,g__Acinetobacter
sample-190,g__Acinetobacter,0.0,g__Acinetobacter
sample-191,g__Acinetobacter,0.0,g__Acinetobacter
sample-193,g__Acinetobacter,0.0,g__Acinetobacter
sample-194,g__Acinetobacter,0.0,g__Acinetobacter
sample-195,g__Acinetobacter,0.0,g__Acinetobacter
sample-197,g__Acinetobacter,0.0,g__Acinetobacter
sample-198,g__Acinetobacter,0.0,g__Acinetobacter
sample-199,g__Acinetobacter,0.0,g__Acinetobacter
sample-201,g__Acinetobacter,2.0,g__Acinetobacter
sample-203,g__Acinetobacter,0.0,g__Acinetobacter
sample-206,g__Acinetobacter,0.0,g__Acinetobacter
sample-210,g__Acinetobacter,0.0,g__Acinetobacter
sample-214,g__Acinetobacter,0.0,g__Acinetobacter
sample-216,g__Acinetobacter,7.0,g__Acinetobacter
sample-218,g__Acinetobacter,0.0,g__Acinetobacter
sample-220,g__Acinetobacter,0.0,g__Acinetobacter
sample-223,g__Acinetobacter,1.0,g__Acinetobacter
sample-224,g__Acinetobacter,0.0,g__Acinetobacter
sample-226,g__Acinetobacter,0.0,g__Acinetobacter
sample-228,g__Acinetobacter,14.0,g__Acinetobacter
sample-229,g__Acinetobacter,0.0,g__Acinetobacter
sample-232,g__Acinetobacter,20.0,g__Acinetobacter
sample-234,g__Acinetobacter,0.0,g__Acinetobacter
sample-236,g__Acinetobacter,0.0,g__Acinetobacter
sample-238,g__Acinetobacter,0.0,g__Acinetobacter
sample-240,g__Acinetobacter,0.0,g__Acinetobacter
sample-242,g__Acinetobacter,1.0,g__Acinetobacter
sample-244,g__Acinetobacter,1.0,g__Acinetobacter
sample-246,g__Acinetobacter,0.0,g__Acinetobacter
sample-248,g__Acinetobacter,0.0,g__Acinetobacter
sample-250,g__Acinetobacter,0.0,g__Acinetobacter
sample-251,g__Acinetobacter,1.0,g__Acinetobacter
sample-124,g__Actinomyces,137.0,g__Actinomyces
sample-126,g__Actinomyces,14.0,g__Actinomyces
sample-127,g__Actinomyces,21.0,g__Actinomyces
sample-128,g__Actinomyces,43.0,g__Actinomyces
sample-129,g__Actinomyces,14.0,g__Actinomyces
sample-130,g__Actinomyces,13.0,g__Actinomyces
sample-131,g__Actinomyces,31.0,g__Actinomyces
sample-132,g__Actinomyces,24.0,g__Actinomyces
sample-134,g__Actinomyces,58.0,g__Actinomyces
sample-137,g__Actinomyces,22.0,g__Actinomyces
sample-138,g__Actinomyces,122.0,g__Actinomyces
sample-139,g__Actinomyces,23.0,g__Actinomyces
sample-140,g__Actinomyces,15.0,g__Actinomyces
sample-141,g__Actinomyces,167.0,g__Actinomyces
sample-142,g__Actinomyces,26.0,g__Actinomyces
sample-143,g__Actinomyces,25.0,g__Actinomyces
sample-144,g__Actinomyces,37.0,g__Actinomyces
sample-145,g__Actinomyces,208.0,g__Actinomyces
sample-146,g__Actinomyces,27.0,g__Actinomyces
sample-147,g__Actinomyces,12.0,g__Actinomyces
sample-148,g__Actinomyces,35.0,g__Actinomyces
sample-149,g__Actinomyces,20.0,g__Actinomyces
sample-212,g__Actinomyces,6.0,g__Actinomyces
sample-215,g__Actinomyces,0.0,g__Actinomyces
sample-222,g__Actinomyces,66.0,g__Actinomyces
sample-225,g__Actinomyces,12.0,g__Actinomyces
sample-231,g__Actinomyces,4.0,g__Actinomyces
sample-233,g__Actinomyces,3.0,g__Actinomyces
sample-235,g__Actinomyces,0.0,g__Actinomyces
sample-237,g__Actinomyces,30.0,g__Actinomyces
sample-239,g__Actinomyces,0.0,g__Actinomyces
sample-241,g__Actinomyces,3.0,g__Actinomyces
sample-243,g__Actinomyces,0.0,g__Actinomyces
sample-245,g__Actinomyces,0.0,g__Actinomyces
sample-247,g__Actinomyces,42.0,g__Actinomyces
sample-249,g__Actinomyces,12.0,g__Actinomyces
sample-32,g__Actinomyces,90.0,g__Actinomyces
sample-152,g__Actinomyces,0.0,g__Actinomyces
sample-154,g__Actinomyces,43.0,g__Actinomyces
sample-156,g__Actinomyces,24.0,g__Actinomyces
sample-159,g__Actinomyces,39.0,g__Actinomyces
sample-162,g__Actinomyces,81.0,g__Actinomyces
sample-163,g__Actinomyces,116.0,g__Actinomyces
sample-168,g__Actinomyces,45.0,g__Actinomyces
sample-172,g__Actinomyces,47.0,g__Actinomyces
sample-173,g__Actinomyces,48.0,g__Actinomyces
sample-174,g__Actinomyces,78.0,g__Actinomyces
sample-176,g__Actinomyces,3.0,g__Actinomyces
sample-178,g__Actinomyces,8.0,g__Actinomyces
sample-181,g__Actinomyces,49.0,g__Actinomyces
sample-184,g__Actinomyces,55.0,g__Actinomyces
sample-186,g__Actinomyces,9.0,g__Actinomyces
sample-200,g__Actinomyces,28.0,g__Actinomyces
sample-202,g__Actinomyces,114.0,g__Actinomyces
sample-205,g__Actinomyces,108.0,g__Actinomyces
sample-208,g__Actinomyces,0.0,g__Actinomyces
sample-211,g__Actinomyces,2.0,g__Actinomyces
sample-217,g__Actinomyces,1.0,g__Actinomyces
sample-219,g__Actinomyces,30.0,g__Actinomyces
sample-221,g__Actinomyces,81.0,g__Actinomyces
sample-227,g__Actinomyces,0.0,g__Actinomyces
sample-230,g__Actinomyces,8.0,g__Actinomyces
sample-252,g__Actinomyces,0.0,g__Actinomyces
sample-133,g__Actinomyces,45.0,g__Actinomyces
sample-135,g__Actinomyces,2.0,g__Actinomyces
sample-155,g__Actinomyces,4.0,g__Actinomyces
sample-157,g__Actinomyces,40.0,g__Actinomyces
sample-160,g__Actinomyces,11.0,g__Actinomyces
sample-165,g__Actinomyces,85.0,g__Actinomyces
sample-169,g__Actinomyces,13.0,g__Actinomyces
sample-175,g__Actinomyces,74.0,g__Actinomyces
sample-185,g__Actinomyces,154.0,g__Actinomyces
sample-187,g__Actinomyces,229.0,g__Actinomyces
sample-196,g__Actinomyces,4.0,g__Actinomyces
sample-204,g__Actinomyces,76.0,g__Actinomyces
sample-207,g__Actinomyces,273.0,g__Actinomyces
sample-209,g__Actinomyces,4.0,g__Actinomyces
sample-213,g__Actinomyces,35.0,g__Actinomyces
sample-253,g__Actinomyces,6.0,g__Actinomyces
sample-125,g__Actinomyces,40.0,g__Actinomyces
sample-136,g__Actinomyces,27.0,g__Actinomyces
sample-158,g__Actinomyces,22.0,g__Actinomyces
sample-166,g__Actinomyces,18.0,g__Actinomyces
sample-170,g__Actinomyces,81.0,g__Actinomyces
sample-177,g__Actinomyces,44.0,g__Actinomyces
sample-182,g__Actinomyces,97.0,g__Actinomyces
sample-188,g__Actinomyces,37.0,g__Actinomyces
sample-192,g__Actinomyces,11.0,g__Actinomyces
sample-150,g__Actinomyces,255.0,g__Actinomyces
sample-151,g__Actinomyces,60.0,g__Actinomyces
sample-153,g__Actinomyces,29.0,g__Actinomyces
sample-161,g__Actinomyces,251.0,g__Actinomyces
sample-164,g__Actinomyces,18.0,g__Actinomyces
sample-167,g__Actinomyces,0.0,g__Actinomyces
sample-171,g__Actinomyces,81.0,g__Actinomyces
sample-179,g__Actinomyces,23.0,g__Actinomyces
sample-180,g__Actinomyces,59.0,g__Actinomyces
sample-183,g__Actinomyces,155.0,g__Actinomyces
sample-189,g__Actinomyces,5.0,g__Actinomyces
sample-190,g__Actinomyces,103.0,g__Actinomyces
sample-191,g__Actinomyces,11.0,g__Actinomyces
sample-193,g__Actinomyces,15.0,g__Actinomyces
sample-194,g__Actinomyces,43.0,g__Actinomyces
sample-195,g__Actinomyces,1.0,g__Actinomyces
sample-197,g__Actinomyces,19.0,g__Actinomyces
sample-198,g__Actinomyces,28.0,g__Actinomyces
sample-199,g__Actinomyces,124.0,g__Actinomyces
sample-201,g__Actinomyces,20.0,g__Actinomyces
sample-203,g__Actinomyces,61.0,g__Actinomyces
sample-206,g__Actinomyces,60.0,g__Actinomyces
sample-210,g__Actinomyces,38.0,g__Actinomyces
sample-214,g__Actinomyces,15.0,g__Actinomyces
sample-216,g__Actinomyces,45.0,g__Actinomyces
sample-218,g__Actinomyces,2.0,g__Actinomyces
sample-220,g__Actinomyces,43.0,g__Actinomyces
sample-223,g__Actinomyces,2.0,g__Actinomyces
sample-224,g__Actinomyces,57.0,g__Actinomyces
sample-226,g__Actinomyces,28.0,g__Actinomyces
sample-228,g__Actinomyces,13.0,g__Actinomyces
sample-229,g__Actinomyces,46.0,g__Actinomyces
sample-232,g__Actinomyces,81.0,g__Actinomyces
sample-234,g__Actinomyces,26.0,g__Actinomyces
sample-236,g__Actinomyces,6.0,g__Actinomyces
sample-238,g__Actinomyces,79.0,g__Actinomyces
sample-240,g__Actinomyces,16.0,g__Actinomyces
sample-242,g__Actinomyces,6.0,g__Actinomyces
sample-244,g__Actinomyces,10.0,g__Actinomyces
sample-246,g__Actinomyces,29.0,g__Actinomyces
sample-248,g__Actinomyces,22.0,g__Actinomyces
sample-250,g__Actinomyces,3.0,g__Actinomyces
sample-251,g__Actinomyces,4.0,g__Actinomyces
sample-124,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-126,g__Adlercreutzia,29.0,g__Adlercreutzia
sample-127,g__Adlercreutzia,79.0,g__Adlercreutzia
sample-128,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-129,g__Adlercreutzia,9.0,g__Adlercreutzia
sample-130,g__Adlercreutzia,127.0,g__Adlercreutzia
sample-131,g__Adlercreutzia,290.0,g__Adlercreutzia
sample-132,g__Adlercreutzia,63.0,g__Adlercreutzia
sample-134,g__Adlercreutzia,137.0,g__Adlercreutzia
sample-137,g__Adlercreutzia,113.0,g__Adlercreutzia
sample-138,g__Adlercreutzia,324.0,g__Adlercreutzia
sample-139,g__Adlercreutzia,2.0,g__Adlercreutzia
sample-140,g__Adlercreutzia,27.0,g__Adlercreutzia
sample-141,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-142,g__Adlercreutzia,42.0,g__Adlercreutzia
sample-143,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-144,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-145,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-146,g__Adlercreutzia,35.0,g__Adlercreutzia
sample-147,g__Adlercreutzia,54.0,g__Adlercreutzia
sample-148,g__Adlercreutzia,147.0,g__Adlercreutzia
sample-149,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-212,g__Adlercreutzia,69.0,g__Adlercreutzia
sample-215,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-222,g__Adlercreutzia,23.0,g__Adlercreutzia
sample-225,g__Adlercreutzia,66.0,g__Adlercreutzia
sample-231,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-233,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-235,g__Adlercreutzia,14.0,g__Adlercreutzia
sample-237,g__Adlercreutzia,14.0,g__Adlercreutzia
sample-239,g__Adlercreutzia,36.0,g__Adlercreutzia
sample-241,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-243,g__Adlercreutzia,5.0,g__Adlercreutzia
sample-245,g__Adlercreutzia,8.0,g__Adlercreutzia
sample-247,g__Adlercreutzia,164.0,g__Adlercreutzia
sample-249,g__Adlercreutzia,10.0,g__Adlercreutzia
sample-32,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-152,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-154,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-156,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-159,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-162,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-163,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-168,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-172,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-173,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-174,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-176,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-178,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-181,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-184,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-186,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-200,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-202,g__Adlercreutzia,2.0,g__Adlercreutzia
sample-205,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-208,g__Adlercreutzia,12.0,g__Adlercreutzia
sample-211,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-217,g__Adlercreutzia,6.0,g__Adlercreutzia
sample-219,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-221,g__Adlercreutzia,15.0,g__Adlercreutzia
sample-227,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-230,g__Adlercreutzia,39.0,g__Adlercreutzia
sample-252,g__Adlercreutzia,33.0,g__Adlercreutzia
sample-133,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-135,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-155,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-157,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-160,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-165,g__Adlercreutzia,12.0,g__Adlercreutzia
sample-169,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-175,g__Adlercreutzia,50.0,g__Adlercreutzia
sample-185,g__Adlercreutzia,15.0,g__Adlercreutzia
sample-187,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-196,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-204,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-207,g__Adlercreutzia,48.0,g__Adlercreutzia
sample-209,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-213,g__Adlercreutzia,21.0,g__Adlercreutzia
sample-253,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-125,g__Adlercreutzia,21.0,g__Adlercreutzia
sample-136,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-158,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-166,g__Adlercreutzia,38.0,g__Adlercreutzia
sample-170,g__Adlercreutzia,8.0,g__Adlercreutzia
sample-177,g__Adlercreutzia,5.0,g__Adlercreutzia
sample-182,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-188,g__Adlercreutzia,22.0,g__Adlercreutzia
sample-192,g__Adlercreutzia,91.0,g__Adlercreutzia
sample-150,g__Adlercreutzia,312.0,g__Adlercreutzia
sample-151,g__Adlercreutzia,325.0,g__Adlercreutzia
sample-153,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-161,g__Adlercreutzia,118.0,g__Adlercreutzia
sample-164,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-167,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-171,g__Adlercreutzia,1.0,g__Adlercreutzia
sample-179,g__Adlercreutzia,182.0,g__Adlercreutzia
sample-180,g__Adlercreutzia,44.0,g__Adlercreutzia
sample-183,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-189,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-190,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-191,g__Adlercreutzia,29.0,g__Adlercreutzia
sample-193,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-194,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-195,g__Adlercreutzia,76.0,g__Adlercreutzia
sample-197,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-198,g__Adlercreutzia,2.0,g__Adlercreutzia
sample-199,g__Adlercreutzia,15.0,g__Adlercreutzia
sample-201,g__Adlercreutzia,4.0,g__Adlercreutzia
sample-203,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-206,g__Adlercreutzia,4.0,g__Adlercreutzia
sample-210,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-214,g__Adlercreutzia,4.0,g__Adlercreutzia
sample-216,g__Adlercreutzia,10.0,g__Adlercreutzia
sample-218,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-220,g__Adlercreutzia,110.0,g__Adlercreutzia
sample-223,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-224,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-226,g__Adlercreutzia,23.0,g__Adlercreutzia
sample-228,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-229,g__Adlercreutzia,195.0,g__Adlercreutzia
sample-232,g__Adlercreutzia,31.0,g__Adlercreutzia
sample-234,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-236,g__Adlercreutzia,9.0,g__Adlercreutzia
sample-238,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-240,g__Adlercreutzia,21.0,g__Adlercreutzia
sample-242,g__Adlercreutzia,11.0,g__Adlercreutzia
sample-244,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-246,g__Adlercreutzia,45.0,g__Adlercreutzia
sample-248,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-250,g__Adlercreutzia,131.0,g__Adlercreutzia
sample-251,g__Adlercreutzia,0.0,g__Adlercreutzia
sample-124,g__Aerococcus,0.0,g__Aerococcus
sample-126,g__Aerococcus,0.0,g__Aerococcus
sample-127,g__Aerococcus,0.0,g__Aerococcus
sample-128,g__Aerococcus,0.0,g__Aerococcus
sample-129,g__Aerococcus,0.0,g__Aerococcus
sample-130,g__Aerococcus,0.0,g__Aerococcus
sample-131,g__Aerococcus,0.0,g__Aerococcus
sample-132,g__Aerococcus,0.0,g__Aerococcus
sample-134,g__Aerococcus,0.0,g__Aerococcus
sample-137,g__Aerococcus,0.0,g__Aerococcus
sample-138,g__Aerococcus,0.0,g__Aerococcus
sample-139,g__Aerococcus,0.0,g__Aerococcus
sample-140,g__Aerococcus,0.0,g__Aerococcus
sample-141,g__Aerococcus,0.0,g__Aerococcus
sample-142,g__Aerococcus,0.0,g__Aerococcus
sample-143,g__Aerococcus,0.0,g__Aerococcus
sample-144,g__Aerococcus,0.0,g__Aerococcus
sample-145,g__Aerococcus,0.0,g__Aerococcus
sample-146,g__Aerococcus,0.0,g__Aerococcus
sample-147,g__Aerococcus,0.0,g__Aerococcus
sample-148,g__Aerococcus,0.0,g__Aerococcus
sample-149,g__Aerococcus,0.0,g__Aerococcus
sample-212,g__Aerococcus,0.0,g__Aerococcus
sample-215,g__Aerococcus,0.0,g__Aerococcus
sample-222,g__Aerococcus,0.0,g__Aerococcus
sample-225,g__Aerococcus,0.0,g__Aerococcus
sample-231,g__Aerococcus,0.0,g__Aerococcus
sample-233,g__Aerococcus,0.0,g__Aerococcus
sample-235,g__Aerococcus,0.0,g__Aerococcus
sample-237,g__Aerococcus,0.0,g__Aerococcus
sample-239,g__Aerococcus,0.0,g__Aerococcus
sample-241,g__Aerococcus,0.0,g__Aerococcus
sample-243,g__Aerococcus,0.0,g__Aerococcus
sample-245,g__Aerococcus,0.0,g__Aerococcus
sample-247,g__Aerococcus,0.0,g__Aerococcus
sample-249,g__Aerococcus,0.0,g__Aerococcus
sample-32,g__Aerococcus,0.0,g__Aerococcus
sample-152,g__Aerococcus,0.0,g__Aerococcus
sample-154,g__Aerococcus,0.0,g__Aerococcus
sample-156,g__Aerococcus,0.0,g__Aerococcus
sample-159,g__Aerococcus,0.0,g__Aerococcus
sample-162,g__Aerococcus,0.0,g__Aerococcus
sample-163,g__Aerococcus,0.0,g__Aerococcus
sample-168,g__Aerococcus,0.0,g__Aerococcus
sample-172,g__Aerococcus,0.0,g__Aerococcus
sample-173,g__Aerococcus,0.0,g__Aerococcus
sample-174,g__Aerococcus,0.0,g__Aerococcus
sample-176,g__Aerococcus,0.0,g__Aerococcus
sample-178,g__Aerococcus,0.0,g__Aerococcus
sample-181,g__Aerococcus,0.0,g__Aerococcus
sample-184,g__Aerococcus,0.0,g__Aerococcus
sample-186,g__Aerococcus,0.0,g__Aerococcus
sample-200,g__Aerococcus,0.0,g__Aerococcus
sample-202,g__Aerococcus,0.0,g__Aerococcus
sample-205,g__Aerococcus,0.0,g__Aerococcus
sample-208,g__Aerococcus,0.0,g__Aerococcus
sample-211,g__Aerococcus,0.0,g__Aerococcus
sample-217,g__Aerococcus,0.0,g__Aerococcus
sample-219,g__Aerococcus,0.0,g__Aerococcus
sample-221,g__Aerococcus,0.0,g__Aerococcus
sample-227,g__Aerococcus,0.0,g__Aerococcus
sample-230,g__Aerococcus,0.0,g__Aerococcus
sample-252,g__Aerococcus,0.0,g__Aerococcus
sample-133,g__Aerococcus,0.0,g__Aerococcus
sample-135,g__Aerococcus,0.0,g__Aerococcus
sample-155,g__Aerococcus,0.0,g__Aerococcus
sample-157,g__Aerococcus,0.0,g__Aerococcus
sample-160,g__Aerococcus,0.0,g__Aerococcus
sample-165,g__Aerococcus,0.0,g__Aerococcus
sample-169,g__Aerococcus,0.0,g__Aerococcus
sample-175,g__Aerococcus,0.0,g__Aerococcus
sample-185,g__Aerococcus,0.0,g__Aerococcus
sample-187,g__Aerococcus,0.0,g__Aerococcus
sample-196,g__Aerococcus,0.0,g__Aerococcus
sample-204,g__Aerococcus,0.0,g__Aerococcus
sample-207,g__Aerococcus,0.0,g__Aerococcus
sample-209,g__Aerococcus,0.0,g__Aerococcus
sample-213,g__Aerococcus,0.0,g__Aerococcus
sample-253,g__Aerococcus,0.0,g__Aerococcus
sample-125,g__Aerococcus,0.0,g__Aerococcus
sample-136,g__Aerococcus,0.0,g__Aerococcus
sample-158,g__Aerococcus,0.0,g__Aerococcus
sample-166,g__Aerococcus,0.0,g__Aerococcus
sample-170,g__Aerococcus,0.0,g__Aerococcus
sample-177,g__Aerococcus,0.0,g__Aerococcus
sample-182,g__Aerococcus,0.0,g__Aerococcus
sample-188,g__Aerococcus,0.0,g__Aerococcus
sample-192,g__Aerococcus,0.0,g__Aerococcus
sample-150,g__Aerococcus,0.0,g__Aerococcus
sample-151,g__Aerococcus,0.0,g__Aerococcus
sample-153,g__Aerococcus,0.0,g__Aerococcus
sample-161,g__Aerococcus,0.0,g__Aerococcus
sample-164,g__Aerococcus,0.0,g__Aerococcus
sample-167,g__Aerococcus,0.0,g__Aerococcus
sample-171,g__Aerococcus,0.0,g__Aerococcus
sample-179,g__Aerococcus,0.0,g__Aerococcus
sample-180,g__Aerococcus,0.0,g__Aerococcus
sample-183,g__Aerococcus,0.0,g__Aerococcus
sample-189,g__Aerococcus,0.0,g__Aerococcus
sample-190,g__Aerococcus,0.0,g__Aerococcus
sample-191,g__Aerococcus,0.0,g__Aerococcus
sample-193,g__Aerococcus,0.0,g__Aerococcus
sample-194,g__Aerococcus,0.0,g__Aerococcus
sample-195,g__Aerococcus,0.0,g__Aerococcus
sample-197,g__Aerococcus,0.0,g__Aerococcus
sample-198,g__Aerococcus,0.0,g__Aerococcus
sample-199,g__Aerococcus,0.0,g__Aerococcus
sample-201,g__Aerococcus,0.0,g__Aerococcus
sample-203,g__Aerococcus,0.0,g__Aerococcus
sample-206,g__Aerococcus,0.0,g__Aerococcus
sample-210,g__Aerococcus,0.0,g__Aerococcus
sample-214,g__Aerococcus,0.0,g__Aerococcus
sample-216,g__Aerococcus,0.0,g__Aerococcus
sample-218,g__Aerococcus,0.0,g__Aerococcus
sample-220,g__Aerococcus,0.0,g__Aerococcus
sample-223,g__Aerococcus,0.0,g__Aerococcus
sample-224,g__Aerococcus,0.0,g__Aerococcus
sample-226,g__Aerococcus,0.0,g__Aerococcus
sample-228,g__Aerococcus,0.0,g__Aerococcus
sample-229,g__Aerococcus,0.0,g__Aerococcus
sample-232,g__Aerococcus,0.0,g__Aerococcus
sample-234,g__Aerococcus,0.0,g__Aerococcus
